RunNum  Good_i3  Good_it  LiveTime(s) ActiveStrings   ActiveDoms     ActiveInIce        OutDir                                                  Comment(s)
118561     1        1        28799.5           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0813/Run00118561/    
118562     1        1        28799.64           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0813/Run00118562/    
118563     1        1        28799.99           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0814/Run00118563/    
118564     1        1        28799.75           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0814/Run00118564/    
118565     1        1        28799.63           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0814/Run00118565/    
118566     1        1        28799.7           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0815/Run00118566/    
118567     1        1        28800.0           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0815/Run00118567/    
118568     1        1        28799.95           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0815/Run00118568/    
118569     1        1        28799.69           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0816/Run00118569/    
118570     1        1        28799.78           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0816/Run00118570/    
118571     1        1        28799.52           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0816/Run00118571/    
118572     1        1        28799.84           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0817/Run00118572/    
118573     1        1        28799.83           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0817/Run00118573/    
118574     1        1        28799.75           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0817/Run00118574/    
118575     1        1        28799.84           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0818/Run00118575/    
118576     1        1        28799.97           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0818/Run00118576/    
118582     1        1        3752.96           85          5331         4988          /data/exp/IceCube/2011/filtered/level2pass2a/0819/Run00118582/    
118583     1        1        28799.73           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0819/Run00118583/    
118584     1        1        28799.66           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0819/Run00118584/    
118585     1        1        28799.85           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0819/Run00118585/    
118586     1        1        28799.72           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0820/Run00118586/    
118587     1        1        28800.11           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0820/Run00118587/    
118588     1        1        28799.87           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0820/Run00118588/    
118589     1        1        28799.6           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0821/Run00118589/    
118590     1        1        28799.83           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0821/Run00118590/    
118591     1        1        28800.08           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0821/Run00118591/    
118592     1        1        28799.84           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0822/Run00118592/    
118593     1        1        28799.72           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0822/Run00118593/    
118594     1        1        28799.81           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0822/Run00118594/    
118595     1        1        28799.83           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0823/Run00118595/    
118596     1        1        28799.67           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0823/Run00118596/    
118597     1        1        28799.66           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0823/Run00118597/    
118598     1        1        28799.57           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0824/Run00118598/    
118599     1        1        28799.8           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0824/Run00118599/    
118600     1        1        28799.74           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0824/Run00118600/    
118601     1        1        28799.81           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0825/Run00118601/    
118602     1        1        28799.68           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0825/Run00118602/    
118603     1        1        28799.49           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0825/Run00118603/    
118604     1        1        28799.85           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0826/Run00118604/    
118605     1        1        28799.76           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0826/Run00118605/    
118606     1        1        28799.84           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0826/Run00118606/    
118607     1        1        28799.87           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0827/Run00118607/    
118608     1        1        28799.4           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0827/Run00118608/    
118609     1        1        28799.82           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0827/Run00118609/    
118610     1        1        28799.95           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0828/Run00118610/    
118611     1        1        28799.73           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0828/Run00118611/    
118612     1        1        28799.66           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0828/Run00118612/    
118613     1        1        28800.19           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0829/Run00118613/    
118614     1        1        28799.92           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0829/Run00118614/    
118615     1        1        28799.96           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0829/Run00118615/    
118616     1        1        28799.9           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0830/Run00118616/    
118617     1        1        28799.73           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0830/Run00118617/    
118618     1        1        28799.86           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0830/Run00118618/    
118619     1        1        17754.94           86          5375         5032          /data/exp/IceCube/2011/filtered/level2pass2a/0831/Run00118619/    
118621     1        1        5454.35           86          5375         5032          /data/exp/IceCube/2011/filtered/level2pass2a/0831/Run00118621/    
118622     1        1        7912.53           85          5323         4980          /data/exp/IceCube/2011/filtered/level2pass2a/0831/Run00118622/    
118623     1        1        18602.02           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0831/Run00118623/    
118624     1        1        5611.08           86          5212         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0831/Run00118624/    
118625     1        1        5032.74           86          5231         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0831/Run00118625/    
118627     1        1        28800.08           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0831/Run00118627/    
118628     1        1        28799.96           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0901/Run00118628/    
118629     1        1        28799.54           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0901/Run00118629/    
118631     1        1        25447.27           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0901/Run00118631/    
118634     1        1        28800.02           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0902/Run00118634/    
118635     1        1        28799.89           86          5381         5038          /data/exp/IceCube/2011/filtered/level2pass2a/0902/Run00118635/    
118641     1        1        1063.92           85          5322         4979          /data/exp/IceCube/2011/filtered/level2pass2a/0903/Run00118641/    
118642     1        1        28800.12           86          5382         5039          /data/exp/IceCube/2011/filtered/level2pass2a/0903/Run00118642/    
118643     1        1        28800.08           86          5381         5038          /data/exp/IceCube/2011/filtered/level2pass2a/0903/Run00118643/    
118644     1        1        28800.05           86          5382         5039          /data/exp/IceCube/2011/filtered/level2pass2a/0903/Run00118644/    
118645     1        1        28800.19           86          5382         5039          /data/exp/IceCube/2011/filtered/level2pass2a/0904/Run00118645/    
118646     1        1        28800.19           86          5381         5038          /data/exp/IceCube/2011/filtered/level2pass2a/0904/Run00118646/    
118647     1        1        28799.74           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0904/Run00118647/    
118648     1        1        28799.88           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0905/Run00118648/    
118649     1        1        28799.94           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0905/Run00118649/    
118650     1        1        28800.26           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0905/Run00118650/    
118651     1        1        28800.15           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0906/Run00118651/    
118652     1        1        28800.23           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0906/Run00118652/    
118658     1        1        3486.5           85          5323         4980          /data/exp/IceCube/2011/filtered/level2pass2a/0907/Run00118658/    
118659     1        1        28800.2           86          5382         5039          /data/exp/IceCube/2011/filtered/level2pass2a/0907/Run00118659/    
118660     1        1        25087.19           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0907/Run00118660/    Validated manually. Has lost files.
118661     1        1        28800.17           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0907/Run00118661/    
118662     1        1        28054.84           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0908/Run00118662/    Validated manually. Has lost files.
118663     1        1        25823.18           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0908/Run00118663/    Validated manually. Has lost files.
118664     1        1        25064.77           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0908/Run00118664/    Validated manually. Has lost files.
118665     1        1        28799.7           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0909/Run00118665/    
118666     1        1        28799.76           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0909/Run00118666/    
118667     1        1        26095.0           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0909/Run00118667/    Validated manually. Has lost files.
118668     1        1        28799.97           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0910/Run00118668/    
118669     1        1        28800.11           86          5382         5039          /data/exp/IceCube/2011/filtered/level2pass2a/0910/Run00118669/    
118670     1        1        28800.03           86          5382         5039          /data/exp/IceCube/2011/filtered/level2pass2a/0910/Run00118670/    
118671     1        1        28799.82           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0911/Run00118671/    
118672     1        1        28799.65           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0911/Run00118672/    
118673     1        1        8267.56           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0911/Run00118673/    
118678     1        1        28799.79           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0911/Run00118678/    
118679     1        1        28799.48           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0912/Run00118679/    
118680     1        1        28799.74           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0912/Run00118680/    
118681     1        1        28800.04           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0912/Run00118681/    
118682     1        1        28799.51           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0913/Run00118682/    
118683     1        1        17972.87           86          5382         5039          /data/exp/IceCube/2011/filtered/level2pass2a/0913/Run00118683/    Validated manually. Has lost files.
118684     1        1        15399.45           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0913/Run00118684/    Validated manually. Has lost files.
118685     1        1        14461.84           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0914/Run00118685/    Validated manually. Has lost files.
118686     1        1        25992.21           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0914/Run00118686/    Validated manually. Has lost files.
118687     1        1        28799.86           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0914/Run00118687/    
118688     1        1        28799.93           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0915/Run00118688/    
118689     1        1        28799.99           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0915/Run00118689/    
118690     1        1        3455.48           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0915/Run00118690/    
118691     1        1        28799.66           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0916/Run00118691/    
118692     1        1        28799.75           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0916/Run00118692/    
118693     1        1        28799.73           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0916/Run00118693/    
118694     1        1        3359.32           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0917/Run00118694/    
118695     1        1        28799.65           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0917/Run00118695/    
118696     1        1        28799.85           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0917/Run00118696/    
118697     1        1        28799.86           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0917/Run00118697/    
118698     1        1        28799.66           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0918/Run00118698/    
118699     1        1        28799.94           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0918/Run00118699/    
118700     1        1        28799.62           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0918/Run00118700/    
118701     1        1        28800.12           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0919/Run00118701/    
118702     1        1        28799.74           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0919/Run00118702/    
118703     1        1        28800.04           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0919/Run00118703/    
118704     1        1        28799.86           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0920/Run00118704/    
118705     1        1        28800.12           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0920/Run00118705/    
118706     1        1        28800.2           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0920/Run00118706/    
118707     1        1        28799.92           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0921/Run00118707/    
118708     1        1        28799.95           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0921/Run00118708/    
118709     1        1        28800.18           86          5382         5039          /data/exp/IceCube/2011/filtered/level2pass2a/0921/Run00118709/    
118710     1        1        28799.65           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0922/Run00118710/    
118711     1        1        28799.49           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0922/Run00118711/    
118712     1        1        28799.81           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0922/Run00118712/    
118713     1        1        28799.64           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0923/Run00118713/    
118714     1        1        28800.07           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0923/Run00118714/    
118715     1        1        28799.89           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0923/Run00118715/    
118716     1        1        28800.23           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0924/Run00118716/    
118717     1        1        28799.7           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0924/Run00118717/    
118718     1        1        28799.84           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0924/Run00118718/    
118719     1        1        28799.96           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0925/Run00118719/    
118720     1        1        28799.77           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0925/Run00118720/    
118721     1        1        28800.17           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0925/Run00118721/    
118722     1        1        28800.11           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0926/Run00118722/    
118723     1        1        28799.86           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0926/Run00118723/    
118724     1        1        28799.48           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0926/Run00118724/    
118725     1        1        28799.62           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0927/Run00118725/    
118726     1        1        28799.6           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0927/Run00118726/    
118727     1        1        28799.98           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0927/Run00118727/    
118728     1        1        28799.61           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0928/Run00118728/    
118729     1        1        23169.7           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0928/Run00118729/    
118730     1        1        5733.66           86          5212         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0928/Run00118730/    
118731     1        1        4837.2           86          5230         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0928/Run00118731/    
118732     1        1        5345.41           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0928/Run00118732/    
118737     1        1        28799.97           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0928/Run00118737/    
118738     1        1        28800.43           86          5381         5038          /data/exp/IceCube/2011/filtered/level2pass2a/0929/Run00118738/    
118739     1        1        28799.97           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0929/Run00118739/    
118740     1        1        28799.64           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0929/Run00118740/    
118741     1        1        28799.84           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0930/Run00118741/    
118742     1        1        28800.24           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0930/Run00118742/    
118743     1        1        28800.06           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/0930/Run00118743/    
118744     1        1        28800.32           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1001/Run00118744/    
118745     1        1        28526.08           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1001/Run00118745/    
118746     1        1        28800.08           86          5381         5038          /data/exp/IceCube/2011/filtered/level2pass2a/1001/Run00118746/    
118747     1        1        28799.85           86          5382         5039          /data/exp/IceCube/2011/filtered/level2pass2a/1002/Run00118747/    
118748     1        1        28800.06           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1002/Run00118748/    
118749     1        1        28800.04           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1002/Run00118749/    
118750     1        1        28800.33           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1003/Run00118750/    
118751     1        1        28799.84           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1003/Run00118751/    
118752     1        1        28799.98           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1003/Run00118752/    
118753     1        1        28800.11           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1004/Run00118753/    
118754     1        1        28800.08           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1004/Run00118754/    
118755     1        1        28800.0           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1004/Run00118755/    
118756     1        1        28799.53           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1005/Run00118756/    
118757     1        1        28799.54           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1005/Run00118757/    
118758     1        1        28800.01           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1005/Run00118758/    
118759     1        1        28799.92           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1006/Run00118759/    
118760     1        1        18217.38           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1006/Run00118760/    Validated manually. Has lost files.
118761     1        1        19027.96           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1006/Run00118761/    Validated manually. Has lost files.
118762     1        1        18799.73           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1007/Run00118762/    Validated manually. Has lost files.
118763     1        1        28653.82           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1007/Run00118763/    Validated manually. Has lost files.
118764     1        1        28800.21           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1007/Run00118764/    
118765     1        1        28799.92           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1008/Run00118765/    
118766     1        1        27191.73           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1008/Run00118766/    
118767     1        1        28799.77           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1008/Run00118767/    
118768     1        1        28799.87           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1009/Run00118768/    
118769     1        1        28799.63           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1009/Run00118769/    
118770     1        1        28799.93           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1009/Run00118770/    
118771     1        1        28799.62           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1010/Run00118771/    
118772     1        1        28799.71           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1010/Run00118772/    
118773     1        1        28799.81           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1010/Run00118773/    
118774     1        1        28799.83           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1011/Run00118774/    
118775     1        1        28799.68           86          5383         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1011/Run00118775/    
118776     1        1        28799.93           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1011/Run00118776/    
118777     1        1        28799.89           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1012/Run00118777/    
118778     1        1        28799.99           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1012/Run00118778/    
118780     1        1        28800.2           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1012/Run00118780/    
118781     1        1        28799.98           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1013/Run00118781/    
118782     1        1        28799.61           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1013/Run00118782/    
118783     1        1        28799.74           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1013/Run00118783/    
118784     1        1        28799.76           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1014/Run00118784/    
118785     1        1        28800.1           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1014/Run00118785/    
118786     1        1        28799.75           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1014/Run00118786/    
118787     1        1        28799.83           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1015/Run00118787/    
118788     1        1        28799.94           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1015/Run00118788/    
118789     1        1        28800.04           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1015/Run00118789/    
118790     1        1        28799.64           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1016/Run00118790/    
118791     1        1        28800.0           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1016/Run00118791/    
118792     1        1        28799.62           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1016/Run00118792/    
118793     1        1        28799.87           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1017/Run00118793/    
118794     1        1        28800.14           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1017/Run00118794/    
118795     1        1        28800.05           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1017/Run00118795/    
118796     1        1        28799.84           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1018/Run00118796/    
118797     1        1        28800.04           86          5381         5039          /data/exp/IceCube/2011/filtered/level2pass2a/1018/Run00118797/    
118798     1        1        28799.93           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1018/Run00118798/    
118799     1        1        28799.84           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1019/Run00118799/    
118800     1        1        28799.68           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1019/Run00118800/    
118801     1        1        28799.84           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1019/Run00118801/    
118802     1        1        28799.83           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1020/Run00118802/    
118803     1        1        28799.52           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1020/Run00118803/    
118804     1        1        28799.63           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1020/Run00118804/    
118805     1        1        28799.36           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1021/Run00118805/    
118806     1        1        28799.69           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1021/Run00118806/    
118807     1        1        28799.86           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1021/Run00118807/    
118808     1        1        28800.29           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1022/Run00118808/    
118809     1        1        28800.02           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1022/Run00118809/    
118810     1        1        28800.28           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1022/Run00118810/    
118811     1        1        28800.06           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1023/Run00118811/    
118812     1        1        28799.96           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1023/Run00118812/    
118813     1        1        28800.05           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1023/Run00118813/    
118814     1        1        28799.98           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1024/Run00118814/    
118815     1        1        23330.35           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1024/Run00118815/    
118826     1        1        28799.66           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1024/Run00118826/    
118827     1        1        28799.96           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1025/Run00118827/    
118828     1        1        28799.72           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1025/Run00118828/    
118829     1        1        28799.65           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1025/Run00118829/    
118830     1        1        28800.08           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1026/Run00118830/    
118831     1        1        28799.83           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1026/Run00118831/    
118832     1        1        28799.97           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1026/Run00118832/    
118833     1        1        28799.86           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1027/Run00118833/    
118834     1        1        28800.31           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1027/Run00118834/    
118835     1        1        28799.97           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1027/Run00118835/    
118836     1        1        28800.24           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1028/Run00118836/    
118837     1        1        28800.24           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1028/Run00118837/    
118838     1        1        28799.95           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1028/Run00118838/    
118839     1        1        28800.09           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1029/Run00118839/    
118840     1        1        28800.16           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1029/Run00118840/    
118841     1        1        28799.96           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1029/Run00118841/    
118842     1        1        28800.01           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1030/Run00118842/    
118843     1        1        28799.85           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1030/Run00118843/    
118844     1        1        28800.27           86          5382         5040          /data/exp/IceCube/2011/filtered/level2pass2a/1030/Run00118844/    
118846     1        1        21130.49           86          5374         5032          /data/exp/IceCube/2011/filtered/level2pass2a/1031/Run00118846/    
